m,U,num_incident,num_detected
5.0941380148163755e-06,1e-06,42778.66205917932,42794.7349884533
5.0941380148163755e-06,1.0722672220103232e-06,45893.2907005071,45879.36505629437
5.0941380148163755e-06,1.1497569953977357e-06,49263.833174529085,49196.878804703796
5.0941380148163755e-06,1.232846739442066e-06,52735.46081466353,52821.000240749025
5.0941380148163755e-06,1.3219411484660288e-06,56536.53926197025,56577.95946276166
5.0941380148163755e-06,1.4174741629268049e-06,60616.70486241042,60668.78760709667
5.0941380148163755e-06,1.519911082952933e-06,65077.424717161346,65099.660519613084
5.0941380148163755e-06,1.6297508346206435e-06,69753.718993676,69726.04397491524
5.0941380148163755e-06,1.747528400007683e-06,74758.37447856838,74879.50917666833
5.0941380148163755e-06,1.873817422860383e-06,80103.92257215298,80288.0168448908
5.0941380148163755e-06,2.0092330025650458e-06,86058.1141911978,85916.31494236333
5.0941380148163755e-06,2.1544346900318822e-06,92180.35857088341,92295.60106206396
5.0941380148163755e-06,2.310129700083158e-06,98833.26793639056,98753.15972818113
5.0941380148163755e-06,2.477076355991709e-06,106049.0684156036,106093.6637686404
5.0941380148163755e-06,2.656087782946684e-06,113631.91597680081,113585.90113071003
5.0941380148163755e-06,2.848035868435805e-06,121777.84115936421,121933.94053466724
5.0941380148163755e-06,3.0538555088334123e-06,130753.08495515806,130741.69505673935
5.0941380148163755e-06,3.2745491628777315e-06,140255.54345859282,140233.70249984166
5.0941380148163755e-06,3.5111917342151275e-06,150345.2027297679,150418.40836302863
5.0941380148163755e-06,3.764935806792471e-06,161311.32868670495,161169.32449672246
5.0941380148163755e-06,4.037017258596558e-06,172928.78696979463,172817.54024930857
5.0941380148163755e-06,4.328761281083061e-06,185239.36179041688,185182.26376625246
5.0941380148163755e-06,4.641588833612782e-06,198521.6569884141,198924.22425941838
5.0941380148163755e-06,4.977023564332114e-06,213017.40496177578,213067.84882404757
5.0941380148163755e-06,5.336699231206313e-06,228133.23331571402,228570.5426215011
5.0941380148163755e-06,5.72236765935022e-06,244628.07114872115,244931.75923092588
5.0941380148163755e-06,6.1359072734131755e-06,262463.66763463325,262395.1295229278
5.0941380148163755e-06,6.579332246575683e-06,281791.36420603254,281561.71048836474
5.0941380148163755e-06,7.0548023107186455e-06,301820.3760375331,302144.1663165523
5.0941380148163755e-06,7.564633275546291e-06,323449.9797158215,323813.89866398793
5.0941380148163755e-06,8.111308307896873e-06,347160.9698022562,346847.24378622544
5.0941380148163755e-06,8.697490026177835e-06,372330.5436500445,372410.95738437737
5.0941380148163755e-06,9.3260334688322e-06,398955.1112125754,398956.1895549112
5.0941380148163755e-06,1e-05,427840.11668403173,427811.465277296
5.0941380148163755e-06,1.072267222010323e-05,458997.5403734446,459182.5597255385
5.0941380148163755e-06,1.1497569953977357e-05,492175.8216554563,491456.92992176284
5.0941380148163755e-06,1.2328467394420658e-05,527202.9576018393,527028.4671839483
5.0941380148163755e-06,1.3219411484660286e-05,565562.2902279412,565771.1628455985
5.0941380148163755e-06,1.4174741629268048e-05,606980.1444571129,607290.5421840085
5.0941380148163755e-06,1.5199110829529332e-05,650961.6308342799,650019.3514692272
5.0941380148163755e-06,1.6297508346206434e-05,697562.3725010866,696827.401470642
5.0941380148163755e-06,1.747528400007683e-05,748172.5547115343,747407.669549077
5.0941380148163755e-06,1.873817422860383e-05,801179.0454201008,801306.5792584379
5.0941380148163755e-06,2.0092330025650458e-05,859918.5743573739,859344.8444990123
5.0941380148163755e-06,2.1544346900318867e-05,921756.2206254923,920599.4117982858
5.0941380148163755e-06,2.310129700083158e-05,988304.6177249186,988068.0113848526
5.0941380148163755e-06,2.477076355991714e-05,1060887.5457322428,1059869.3271151413
5.0941380148163755e-06,2.656087782946684e-05,1136558.9025731795,1137920.0249184438
5.0941380148163755e-06,2.8480358684358048e-05,1218353.9448597548,1218102.563722281
5.0941380148163755e-06,3.053855508833412e-05,1307762.3021138462,1307691.2505052572
5.0941380148163755e-06,3.274549162877732e-05,1400134.8731561792,1401925.4891023382
5.0941380148163755e-06,3.511191734215127e-05,1501647.96983413,1502029.6866387485
5.0941380148163755e-06,3.7649358067924715e-05,1611252.0059382073,1611853.863762004
5.0941380148163755e-06,4.037017258596558e-05,1728081.946181297,1727958.7688583962
5.0941380148163755e-06,4.328761281083062e-05,1853433.0092628312,1853967.5380302127
5.0941380148163755e-06,4.641588833612782e-05,1988089.5610771766,1984709.581356429
5.0941380148163755e-06,4.977023564332114e-05,2126180.2469031527,2130272.857429845
5.0941380148163755e-06,5.3366992312063123e-05,2282677.1045371927,2283754.3759485423
5.0941380148163755e-06,5.72236765935022e-05,2446813.883167517,2448118.992984074
5.0941380148163755e-06,6.135907273413175e-05,2626476.1222485765,2628255.057008208
5.0941380148163755e-06,6.579332246575683e-05,2815420.3634573235,2813384.272335387
5.0941380148163755e-06,7.054802310718646e-05,3018856.01614695,3023374.409493657
5.0941380148163755e-06,7.56463327554629e-05,3231515.5501577095,3240868.1739980765
5.0941380148163755e-06,8.111308307896872e-05,3473435.848433647,3471255.8844821793
5.0941380148163755e-06,8.697490026177834e-05,3718848.501141744,3723130.7114911694
5.0941380148163755e-06,9.326033468832199e-05,3988187.2049499634,3989065.0635218075
5.0941380148163755e-06,0.0001,4280983.953101517,4286038.695565369
5.0941380148163755e-06,0.00010722672220103231,4585890.751928567,4587650.932624684
5.0941380148163755e-06,0.00011497569953977356,4923878.706037978,4920725.11499435
5.0941380148163755e-06,0.0001232846739442066,5280251.799922256,5278715.449131402
5.0941380148163755e-06,0.00013219411484660288,5659877.351172388,5660473.78957917
5.0941380148163755e-06,0.00014174741629268049,6064949.14977166,6066342.535574906
5.0941380148163755e-06,0.0001519911082952933,6516181.261268493,6509609.672542434
5.0941380148163755e-06,0.0001629750834620645,6979112.488891419,6976005.633514891
5.0941380148163755e-06,0.00017475284000076848,7475678.832723253,7478678.079190762
5.0941380148163755e-06,0.0001873817422860385,8010785.046294914,8026032.923826734
5.0941380148163755e-06,0.00020092330025650479,8593769.463056128,8602303.708418524
5.0941380148163755e-06,0.00021544346900318845,9213359.345453082,9220928.173299829
5.0941380148163755e-06,0.00023101297000831605,9875661.452607494,9883442.23527208
5.0941380148163755e-06,0.0002477076355991711,10592410.641651962,10595645.706715606
5.0941380148163755e-06,0.00026560877829466864,11389187.58730231,11366128.533525784
5.0941380148163755e-06,0.0002848035868435802,12195232.937449893,12192880.652805757
5.0941380148163755e-06,0.0003053855508833416,13058609.72131168,13068481.376404693
5.0941380148163755e-06,0.00032745491628777284,14029467.469316484,13985588.445534086
5.0941380148163755e-06,0.0003511191734215131,15031048.306178756,15034294.622512659
5.0941380148163755e-06,0.00037649358067924675,16105886.693716938,16105929.967264678
5.0941380148163755e-06,0.0004037017258596554,17267917.423451394,17264477.241249803
5.0941380148163755e-06,0.0004328761281083057,18527232.208124243,18529576.748349633
5.0941380148163755e-06,0.0004641588833612782,19875071.705498047,19845316.624425124
5.0941380148163755e-06,0.0004977023564332114,21283907.523587655,21278857.3075682
5.0941380148163755e-06,0.0005336699231206312,22832451.98277371,22838933.679127775
5.0941380148163755e-06,0.0005722367659350221,24506685.728441443,24498915.111942828
5.0941380148163755e-06,0.0006135907273413176,26279963.044473346,26240996.03022481
5.0941380148163755e-06,0.0006579332246575682,28170217.144618668,28121802.06714171
5.0941380148163755e-06,0.0007054802310718645,30197411.583053187,30192997.32773027
5.0941380148163755e-06,0.000756463327554629,32367467.456512377,32350966.73168237
5.0941380148163755e-06,0.0008111308307896872,34727517.58973755,34719678.77572561
5.0941380148163755e-06,0.0008697490026177834,37213142.47540993,37221094.71520293
5.0941380148163755e-06,0.0009326033468832199,39907389.71513229,39894033.82968143
5.0941380148163755e-06,0.001,42782676.995609,42821007.501143165
5.72236765935022e-06,1e-06,42789.60824298768,42841.89929294394
5.72236765935022e-06,1.0722672220103232e-06,45898.92269010313,45919.53029185193
5.72236765935022e-06,1.1497569953977357e-06,49288.439587607994,49256.64907407758
5.72236765935022e-06,1.232846739442066e-06,52712.907851605705,52766.34721623316
5.72236765935022e-06,1.3219411484660288e-06,56519.84224121477,56651.424246953145
5.72236765935022e-06,1.4174741629268049e-06,60642.15846249818,60639.7958336635
5.72236765935022e-06,1.519911082952933e-06,65034.61503480235,65054.862008911645
5.72236765935022e-06,1.6297508346206435e-06,69699.04476055715,69766.93923467063
5.72236765935022e-06,1.747528400007683e-06,74777.34124918283,74743.57485456298
5.72236765935022e-06,1.873817422860383e-06,80145.11117879514,80185.10180347925
5.72236765935022e-06,2.0092330025650458e-06,85974.45366395314,86056.91607570426
5.72236765935022e-06,2.1544346900318822e-06,92062.42750832834,92093.28708359238
5.72236765935022e-06,2.310129700083158e-06,98842.20275561562,98955.24083049069
5.72236765935022e-06,2.477076355991709e-06,106050.19910794945,106059.17476642286
5.72236765935022e-06,2.656087782946684e-06,113677.94739412857,113772.86437073434
5.72236765935022e-06,2.848035868435805e-06,121845.55628644695,121892.99629675793
5.72236765935022e-06,3.0538555088334123e-06,130801.32426160939,130614.05888556021
5.72236765935022e-06,3.2745491628777315e-06,140197.42732081257,140219.63398360097
5.72236765935022e-06,3.5111917342151275e-06,150268.412940768,150172.47584068877
5.72236765935022e-06,3.764935806792471e-06,161160.9133157504,161368.66449374653
5.72236765935022e-06,4.037017258596558e-06,172573.422661106,172729.22090663813
5.72236765935022e-06,4.328761281083061e-06,185396.33560626273,185328.48099432458
5.72236765935022e-06,4.641588833612782e-06,198640.33742353393,198812.39472603964
5.72236765935022e-06,4.977023564332114e-06,212999.29933415286,213052.85817382924
5.72236765935022e-06,5.336699231206313e-06,228228.84973456364,228534.74551735847
5.72236765935022e-06,5.72236765935022e-06,245372.38332702525,245133.91396258207
5.72236765935022e-06,6.1359072734131755e-06,262733.86000986164,262562.6486854174
5.72236765935022e-06,6.579332246575683e-06,281416.0700077603,281633.8374167793
5.72236765935022e-06,7.0548023107186455e-06,301568.4303285143,302222.3472591649
5.72236765935022e-06,7.564633275546291e-06,323601.959919491,323634.9527708316
5.72236765935022e-06,8.111308307896873e-06,346971.34596923745,347064.9085522792
5.72236765935022e-06,8.697490026177835e-06,372189.9038955858,372316.7299485451
5.72236765935022e-06,9.3260334688322e-06,398886.4114492974,398836.1276671787
5.72236765935022e-06,1e-05,428561.0919530016,427890.5880789474
5.72236765935022e-06,1.072267222010323e-05,459330.74374656274,459151.54824914574
5.72236765935022e-06,1.1497569953977357e-05,491822.68471825327,491961.9296328137
5.72236765935022e-06,1.2328467394420658e-05,528205.8515966819,526605.0523334069
5.72236765935022e-06,1.3219411484660286e-05,565909.3198155961,566031.541541655
5.72236765935022e-06,1.4174741629268048e-05,606376.2951331224,606377.9243541647
5.72236765935022e-06,1.5199110829529332e-05,650126.0061622204,649996.4891193244
5.72236765935022e-06,1.6297508346206434e-05,697538.4137347752,697626.6819156898
5.72236765935022e-06,1.747528400007683e-05,748312.1242510807,746969.6227048953
5.72236765935022e-06,1.873817422860383e-05,801422.3458268265,801448.8029347654
5.72236765935022e-06,2.0092330025650458e-05,859452.1497402344,860386.274283162
5.72236765935022e-06,2.1544346900318867e-05,922542.7543054033,923434.1213076846
5.72236765935022e-06,2.310129700083158e-05,989752.4760831572,987737.6369529472
5.72236765935022e-06,2.477076355991714e-05,1060514.0750400596,1060095.18795994
5.72236765935022e-06,2.656087782946684e-05,1136746.4238755798,1136066.8324258656
5.72236765935022e-06,2.8480358684358048e-05,1218312.4884261356,1218979.789305454
5.72236765935022e-06,3.053855508833412e-05,1307381.2797557674,1307028.1411405276
5.72236765935022e-06,3.274549162877732e-05,1401052.9499712898,1401171.0025455896
5.72236765935022e-06,3.511191734215127e-05,1502650.6911049134,1502163.4725202043
5.72236765935022e-06,3.7649358067924715e-05,1610452.9901406725,1613073.9654989105
5.72236765935022e-06,4.037017258596558e-05,1726655.9204041027,1729816.1647923843
5.72236765935022e-06,4.328761281083062e-05,1852924.840166343,1853710.3272995483
5.72236765935022e-06,4.641588833612782e-05,1989190.3627852856,1987995.6665047128
5.72236765935022e-06,4.977023564332114e-05,2128044.465846044,2131129.6711800788
5.72236765935022e-06,5.3366992312063123e-05,2280104.439908792,2287289.1338747
5.72236765935022e-06,5.72236765935022e-05,2448663.2188644265,2448662.0868994077
5.72236765935022e-06,6.135907273413175e-05,2624645.5524434135,2624539.440609921
5.72236765935022e-06,6.579332246575683e-05,2814354.7683067825,2816765.995568102
5.72236765935022e-06,7.054802310718646e-05,3019791.291116786,3017587.9412687286
5.72236765935022e-06,7.56463327554629e-05,3234887.2041733107,3238324.1521819388
5.72236765935022e-06,8.111308307896872e-05,3467690.991620667,3473814.0774199865
5.72236765935022e-06,8.697490026177834e-05,3717670.3094125427,3719807.2807625653
5.72236765935022e-06,9.326033468832199e-05,3992018.2039384358,3991659.6019602614
5.72236765935022e-06,0.0001,4279887.886921734,4282653.155157629
5.72236765935022e-06,0.00010722672220103231,4587957.732266438,4596097.073242471
5.72236765935022e-06,0.00011497569953977356,4914137.115447493,4921737.267448794
5.72236765935022e-06,0.0001232846739442066,5278910.712247522,5274618.064411944
5.72236765935022e-06,0.00013219411484660288,5650204.208915019,5661542.6579210255
5.72236765935022e-06,0.00014174741629268049,6065482.061651848,6061066.316002446
5.72236765935022e-06,0.0001519911082952933,6507579.739093274,6510670.27281858
5.72236765935022e-06,0.0001629750834620645,6968388.8452037405,6969372.022683687
5.72236765935022e-06,0.00017475284000076848,7483489.811564543,7481893.631910657
5.72236765935022e-06,0.0001873817422860385,8022695.842991743,8028294.408429674
5.72236765935022e-06,0.00020092330025650479,8601588.480750568,8603016.748283818
5.72236765935022e-06,0.00021544346900318845,9215967.328374675,9222108.561216058
5.72236765935022e-06,0.00023101297000831605,9899978.957027989,9896955.842479205
5.72236765935022e-06,0.0002477076355991711,10608997.418650882,10606452.350088537
5.72236765935022e-06,0.00026560877829466864,11370748.744086947,11362639.754035346
5.72236765935022e-06,0.0002848035868435802,12169767.54851246,12206581.409553226
5.72236765935022e-06,0.0003053855508833416,13068013.205668114,13071424.738861073
5.72236765935022e-06,0.00032745491628777284,14006579.374677148,14025303.623893
5.72236765935022e-06,0.0003511191734215131,15017807.099396067,15015518.728623224
5.72236765935022e-06,0.00037649358067924675,16106336.543001479,16103145.489511844
5.72236765935022e-06,0.0004037017258596554,17303126.175159868,17269483.370291892
5.72236765935022e-06,0.0004328761281083057,18540163.96256277,18547864.266179595
5.72236765935022e-06,0.0004641588833612782,19856222.49470715,19864387.090455316
5.72236765935022e-06,0.0004977023564332114,21309052.622248027,21273438.759596933
5.72236765935022e-06,0.0005336699231206312,22845856.90896207,22850791.02113677
5.72236765935022e-06,0.0005722367659350221,24479515.68656578,24479581.013485715
5.72236765935022e-06,0.0006135907273413176,26245699.68889488,26240471.820575975
